0.0056593 0.025 0.025 2 2 3
0.005648 0.024946 0.024946 2 2 3
0.0056367 0.024891 0.024891 2 2 3
0.0056197 0.02481 0.02481 2 2 3
0.0055943 0.024687 0.024687 2 2 3
0.005566 0.024551 0.024551 2 2 3
0.0055377 0.024414 0.024414 2 2 3
0.0055094 0.024278 0.024278 2 2 3
0.005481 0.02414 0.02414 2 2 3
0.0054527 0.024003 0.024003 2 2 3
0.0054243 0.023866 0.023866 2 2 3
0.0053959 0.023728 0.023728 2 2 3
0.0053675 0.02359 0.02359 2 2 3
0.0053391 0.023452 0.023452 2 2 3
0.0053107 0.023313 0.023313 2 2 3
0.0052823 0.023175 0.023175 2 2 3
0.0052538 0.023036 0.023036 2 2 3
0.0052253 0.022896 0.022896 2 2 3
0.0051968 0.022757 0.022757 2 2 3
0.0051683 0.022617 0.022617 2 2 3
0.0051398 0.022478 0.022478 2 2 3
0.0051113 0.022337 0.022337 2 2 3
0.0050827 0.022197 0.022197 2 2 3
0.0050542 0.022056 0.022056 2 2 3
0.0050256 0.021916 0.021916 2 2 3
0.004997 0.021775 0.021775 2 2 3
0.0049684 0.021633 0.021633 2 2 3
0.0049398 0.021492 0.021492 2 2 3
0.0049111 0.02135 0.02135 2 2 3
0.0048825 0.021208 0.021208 2 2 3
0.0048538 0.021066 0.021066 2 2 3
0.0048251 0.020923 0.020923 2 2 3
0.0047964 0.020781 0.020781 2 2 3
0.0047677 0.020638 0.020638 2 2 3
0.004739 0.020494 0.020494 2 2 3
0.0047103 0.020351 0.020351 2 2 3
0.0046815 0.020207 0.020207 2 2 3
0.0046527 0.020064 0.020064 2 2 3
0.0046239 0.019919 0.019919 2 2 3
0.0045952 0.019775 0.019775 2 2 3
0.0045663 0.01963 0.01963 2 2 3
0.0045375 0.019485 0.019485 2 2 3
0.0045087 0.01934 0.01934 2 2 3
0.0044798 0.019195 0.019195 2 2 3
0.004451 0.01905 0.01905 2 2 3
0.0044221 0.018904 0.018904 2 2 3
0.0043932 0.018758 0.018758 2 2 3
0.0043643 0.018611 0.018611 2 2 3
0.0043353 0.018465 0.018465 2 2 3
0.0043064 0.018318 0.018318 2 2 3
0.0042775 0.018171 0.018171 2 2 3
0.0042485 0.018024 0.018024 2 2 3
0.0042195 0.017876 0.017876 2 2 3
0.0041905 0.017729 0.017729 2 2 3
0.0041615 0.017581 0.017581 2 2 3
0.0041325 0.017433 0.017433 2 2 3
0.0041034 0.017284 0.017284 2 2 3
0.0040744 0.017135 0.017135 2 2 3
0.0040453 0.016987 0.016987 2 2 3
0.0040162 0.016837 0.016837 2 2 3
0.0039872 0.016688 0.016688 2 2 3
0.0039581 0.016538 0.016538 2 2 3
0.0039289 0.016388 0.016388 2 2 3
0.0038998 0.016238 0.016238 2 2 3
0.0038707 0.016088 0.016088 2 2 3
0.0038415 0.015937 0.015937 2 2 3
0.0038123 0.015786 0.015786 2 2 3
0.0037831 0.015635 0.015635 2 2 3
0.0037539 0.015484 0.015484 2 2 3
0.0037247 0.015332 0.015332 2 2 3
0.0036955 0.015181 0.015181 2 2 3
0.0036663 0.015029 0.015029 2 2 3
0.003637 0.014876 0.014876 2 2 3
0.0036078 0.014724 0.014724 2 2 3
0.0035785 0.014571 0.014571 2 2 3
0.0035492 0.014418 0.014418 2 2 3
0.0035199 0.014264 0.014264 2 2 3
0.0034906 0.014111 0.014111 2 2 3
0.0034612 0.013957 0.013957 2 2 3
0.0034319 0.013803 0.013803 2 2 3
0.0034025 0.013649 0.013649 2 2 3
0.0033732 0.013494 0.013494 2 2 3
0.0033438 0.01334 0.01334 2 2 3
0.0033144 0.013185 0.013185 2 2 3
0.003285 0.013029 0.013029 2 2 3
0.0032556 0.012874 0.012874 2 2 3
0.0032262 0.012718 0.012718 2 2 3
0.0031967 0.012562 0.012562 2 2 3
0.0031672 0.012406 0.012406 2 2 3
0.0031378 0.012249 0.012249 2 2 3
0.0031083 0.012093 0.012093 2 2 3
0.0030788 0.011936 0.011936 2 2 3
0.0030493 0.011779 0.011779 2 2 3
0.0030198 0.011621 0.011621 2 2 3
0.0029902 0.011463 0.011463 2 2 3
0.0029607 0.011305 0.011305 2 2 3
0.0029311 0.011147 0.011147 2 2 3
0.0029016 0.010989 0.010989 2 2 3
0.002872 0.01083 0.01083 2 2 3
0.0028424 0.010671 0.010671 2 2 3
0.0028128 0.010512 0.010512 2 2 3
0.0027832 0.010353 0.010353 2 2 3
0.0027535 0.010193 0.010193 2 2 3
0.0027239 0.010033 0.010033 2 2 3
0.0026942 0.0098726 0.0098726 2 2 3
0.0026646 0.0097122 0.0097122 2 2 3
0.0026349 0.0095515 0.0095515 2 2 3
0.0026052 0.0093906 0.0093906 2 2 3
0.0025755 0.0092294 0.0092294 2 2 3
0.0025458 0.0090679 0.0090679 2 2 3
0.0025161 0.0089062 0.0089062 2 2 3
0.0024863 0.0087443 0.0087443 2 2 3
0.0024566 0.0085821 0.0085821 2 2 3
0.0024268 0.0084196 0.0084196 2 2 3
0.002397 0.0082569 0.0082569 2 2 3
0.0023672 0.008094 0.008094 2 2 3
0.0023374 0.0079308 0.0079308 2 2 3
0.0023076 0.0077673 0.0077673 2 2 3
0.0022778 0.0076036 0.0076036 2 2 3
0.002248 0.0074396 0.0074396 2 2 3
0.0022181 0.0072754 0.0072754 2 2 3
0.0021883 0.0071109 0.0071109 2 2 3
0.0021584 0.0069462 0.0069462 2 2 3
0.0021285 0.0067812 0.0067812 2 2 3
0.0020986 0.006616 0.006616 2 2 3
0.0020687 0.0064505 0.0064505 2 2 3
0.0020388 0.0062848 0.0062848 2 2 3
0.0020089 0.0061188 0.0061188 2 2 3
0.001979 0.0059525 0.0059525 2 2 3
0.001949 0.005786 0.005786 2 2 3
0.0019191 0.0056192 0.0056192 2 2 3
0.0018891 0.0054522 0.0054522 2 2 3
0.0018591 0.0052849 0.0052849 2 2 3
0.0018291 0.0051174 0.0051174 2 2 3
0.0017991 0.0049496 0.0049496 2 2 3
0.0017691 0.0047816 0.0047816 2 2 3
0.0017391 0.0046133 0.0046133 2 2 3
0.001709 0.0044447 0.0044447 2 2 3
0.001679 0.0042759 0.0042759 2 2 3
0.0016489 0.0041068 0.0041068 2 2 3
0.0016189 0.0039375 0.0039375 2 2 3
0.0015888 0.0037679 0.0037679 2 2 3
0.0015587 0.0035981 0.0035981 2 2 3
0.0015286 0.003428 0.003428 2 2 3
0.0014985 0.0032576 0.0032576 2 2 3
0.0014683 0.003087 0.003087 2 2 3
0.0014382 0.0029161 0.0029161 2 2 3
0.0014081 0.0027449 0.0027449 2 2 3
0.0013779 0.0025735 0.0025735 2 2 3
0.0013477 0.0024019 0.0024019 2 2 3
0.0013176 0.00223 0.00223 2 2 3
0.0012874 0.0020578 0.0020578 2 2 3
0.0012572 0.0018853 0.0018853 2 2 3
0.001227 0.0017126 0.0017126 2 2 3
0.0011967 0.0015397 0.0015397 2 2 3
0.0011665 0.0013664 0.0013664 2 2 3
0.0011363 0.0011929 0.0011929 2 2 3
0.001106 0.0010192 0.0010192 2 2 3
0.0010757 0.00084516 0.00084516 2 2 3
0.0010455 0.00067088 0.00067088 2 2 3
0.0010152 0.00049634 0.00049634 2 2 3
0.00098489 0.00032153 0.00032153 2 2 3
0.00095459 0.00014646 0.00014646 2 2 3
0.00092427 -2.8875e-05 -2.8875e-05 2 2 3
0.00089395 -0.00020447 -0.00020447 2 2 3
0.00086361 -0.00038034 -0.00038034 2 2 3
0.00083327 -0.00055647 -0.00055647 2 2 3
0.00080291 -0.00073286 -0.00073286 2 2 3
0.00077255 -0.00090952 -0.00090952 2 2 3
0.00074217 -0.0010864 -0.0010864 2 2 3
0.00071178 -0.0012636 -0.0012636 2 2 3
0.00068139 -0.0014411 -0.0014411 2 2 3
0.00065098 -0.0016188 -0.0016188 2 2 3
0.00062057 -0.0017968 -0.0017968 2 2 3
0.00059014 -0.0019751 -0.0019751 2 2 3
0.0005597 -0.0021536 -0.0021536 2 2 3
0.00052926 -0.0023324 -0.0023324 2 2 3
0.0004988 -0.0025114 -0.0025114 2 2 3
0.00046834 -0.0026908 -0.0026908 2 2 3
0.00043786 -0.0028703 -0.0028703 2 2 3
0.00040738 -0.0030502 -0.0030502 2 2 3
0.00037688 -0.0032303 -0.0032303 2 2 3
0.00034638 -0.0034108 -0.0034108 2 2 3
0.00031586 -0.0035914 -0.0035914 2 2 3
0.00028534 -0.0037724 -0.0037724 2 2 3
0.0002548 -0.0039536 -0.0039536 2 2 3
0.00022426 -0.0041351 -0.0041351 2 2 3
0.0001937 -0.0043168 -0.0043168 2 2 3
0.00016314 -0.0044989 -0.0044989 2 2 3
0.00013257 -0.0046812 -0.0046812 2 2 3
0.00010199 -0.0048637 -0.0048637 2 2 3
7.1396e-05 -0.0050466 -0.0050466 2 2 3
4.0795e-05 -0.0052297 -0.0052297 2 2 3
1.0185e-05 -0.0054131 -0.0054131 2 2 3
-2.0435e-05 -0.0055967 -0.0055967 2 2 3
Inf Inf Inf Inf Inf Inf
0.0056593 0.025 0.025 2 2 3
0.0056706 0.025054 0.025054 2 2 3
0.0056819 0.025108 0.025108 2 2 3
0.0056988 0.02519 0.02519 2 2 3
0.0057242 0.025312 0.025312 2 2 3
0.0057524 0.025447 0.025447 2 2 3
0.0057806 0.025581 0.025581 2 2 3
0.0058088 0.025716 0.025716 2 2 3
0.0058369 0.02585 0.02585 2 2 3
0.0058651 0.025984 0.025984 2 2 3
0.0058932 0.026118 0.026118 2 2 3
0.0059213 0.026252 0.026252 2 2 3
0.0059494 0.026385 0.026385 2 2 3
0.0059774 0.026519 0.026519 2 2 3
0.0060055 0.026652 0.026652 2 2 3
0.0060335 0.026784 0.026784 2 2 3
0.0060616 0.026917 0.026917 2 2 3
0.0060896 0.027049 0.027049 2 2 3
0.0061176 0.027181 0.027181 2 2 3
0.0061455 0.027313 0.027313 2 2 3
0.0061735 0.027444 0.027444 2 2 3
0.0062014 0.027576 0.027576 2 2 3
0.0062294 0.027707 0.027707 2 2 3
0.0062573 0.027838 0.027838 2 2 3
0.0062852 0.027968 0.027968 2 2 3
0.006313 0.028099 0.028099 2 2 3
0.0063409 0.028229 0.028229 2 2 3
0.0063688 0.028359 0.028359 2 2 3
0.0063966 0.028488 0.028488 2 2 3
0.0064244 0.028618 0.028618 2 2 3
0.0064522 0.028747 0.028747 2 2 3
0.00648 0.028876 0.028876 2 2 3
0.0065077 0.029005 0.029005 2 2 3
0.0065355 0.029133 0.029133 2 2 3
0.0065632 0.029262 0.029262 2 2 3
0.0065909 0.02939 0.02939 2 2 3
0.0066186 0.029518 0.029518 2 2 3
0.0066463 0.029645 0.029645 2 2 3
0.0066739 0.029773 0.029773 2 2 3
