0.03425 0.045 0.045 2 4 4
0.034252 0.044997 0.044997 2 4 4
0.034254 0.044991 0.044991 2 4 4
0.03426 0.04498 0.04498 2 4 4
0.034271 0.044956 0.044956 2 4 4
0.034292 0.04491 0.04491 2 4 4
0.034336 0.044817 0.044817 2 4 4
0.034402 0.044678 0.044678 2 4 4
0.034471 0.044534 0.044534 2 4 4
0.034541 0.04439 0.04439 2 4 4
0.034611 0.044247 0.044247 2 4 4
0.034682 0.044104 0.044104 2 4 4
0.034753 0.043961 0.043961 2 4 4
0.034825 0.043819 0.043819 2 4 4
0.034897 0.043678 0.043678 2 4 4
0.034969 0.043537 0.043537 2 4 4
0.035042 0.043397 0.043397 2 4 4
0.035116 0.043257 0.043257 2 4 4
0.03519 0.043118 0.043118 2 4 4
0.035264 0.042979 0.042979 2 4 4
0.035339 0.042841 0.042841 2 4 4
0.035415 0.042704 0.042704 2 4 4
0.03549 0.042567 0.042567 2 4 4
0.035566 0.04243 0.04243 2 4 4
0.035643 0.042295 0.042295 2 4 4
0.03572 0.04216 0.04216 2 4 4
0.035797 0.042025 0.042025 2 4 4
0.035875 0.041891 0.041891 2 4 4
0.035953 0.041758 0.041758 2 4 4
0.036032 0.041625 0.041625 2 4 4
0.036111 0.041494 0.041494 2 4 4
0.03619 0.041362 0.041362 2 4 4
0.036269 0.041232 0.041232 2 4 4
0.036349 0.041102 0.041102 2 4 4
0.03643 0.040973 0.040973 2 4 4
0.03651 0.040844 0.040844 2 4 4
0.036591 0.040716 0.040716 2 4 4
0.036672 0.040589 0.040589 2 4 4
0.036754 0.040462 0.040462 2 4 4
0.036836 0.040336 0.040336 2 4 4
0.036918 0.040211 0.040211 2 4 4
0.037 0.040087 0.040087 2 4 4
0.037083 0.039963 0.039963 2 4 4
0.037166 0.03984 0.03984 2 4 4
0.037249 0.039718 0.039718 2 4 4
0.037332 0.039596 0.039596 2 4 4
0.037416 0.039475 0.039475 2 4 4
0.0375 0.039355 0.039355 2 4 4
0.037584 0.039236 0.039236 2 4 4
0.037668 0.039117 0.039117 2 4 4
0.037753 0.038999 0.038999 2 4 4
0.037837 0.038882 0.038882 2 4 4
0.037922 0.038765 0.038765 2 4 4
0.038007 0.038649 0.038649 2 4 4
0.038092 0.038534 0.038534 2 4 4
0.038178 0.03842 0.03842 2 4 4
